Date,Region,Cases,New cases,"New cases, 14-day avg",Cases per 100k,"New cases, 14-day avg per 100k"
2021-01-22,South,122336,910,1281.8,11643.3,121.99
2021-01-22,East,178580,1153,1832.8,13519.1,138.75
2021-01-22,South Bay,141415,1334,1761.0,9009.8,112.2
2021-01-23,Antelope Valley,45923,531,512.4,11559.6,128.99
2021-01-23,San Fernando,244555,2631,2660.5,10877.3,118.33
2021-01-23,San Gabriel,171335,1533,1774.6,9442.8,97.81
2021-01-23,Metro,101913,1007,1085.6,8551.4,91.09
2021-01-23,West,34644,348,398.7,5192.3,59.76
2021-01-23,South,123441,1105,1216.5,11748.5,115.78
2021-01-23,East,180035,1455,1732.4,13629.3,131.15
2021-01-23,South Bay,142737,1322,1705.6,9094.1,108.67
2021-01-24,Antelope Valley,46212,289,480.4,11632.3,120.93
2021-01-24,San Fernando,246532,1977,2607.3,10965.2,115.97
2021-01-24,San Gabriel,172577,1242,1700.0,9511.2,93.69
2021-01-24,Metro,102768,855,1049.6,8623.1,88.07
2021-01-24,West,34919,275,383.2,5233.5,57.43
2021-01-24,South,124244,803,1166.4,11824.9,111.01
2021-01-24,East,181281,1246,1657.6,13723.6,125.48
2021-01-24,South Bay,144001,1264,1635.6,9174.6,104.21
2021-01-25,Antelope Valley,46634,422,474.3,11738.6,119.39
2021-01-25,San Fernando,248057,1525,2496.3,11033.0,111.03
2021-01-25,San Gabriel,173673,1096,1621.9,9571.6,89.39
2021-01-25,Metro,103351,583,1004.4,8672.0,84.28
2021-01-25,West,35164,245,369.7,5270.2,55.41
2021-01-25,South,124880,636,1107.1,11885.4,105.37
2021-01-25,East,182254,973,1562.1,13797.2,118.25
2021-01-25,South Bay,144729,728,1603.2,9221.0,102.14
2021-01-26,Antelope Valley,46863,229,447.2,11796.2,112.57
2021-01-26,San Fernando,249492,1435,2396.4,11096.9,106.58
2021-01-26,San Gabriel,174617,944,1543.1,9623.6,85.05
2021-01-26,Metro,103876,525,957.5,8716.1,80.34
2021-01-26,West,35333,169,352.9,5295.6,52.88
2021-01-26,South,125458,578,1052.4,11940.4,100.16
2021-01-26,East,183178,924,1493.0,13867.2,113.03
2021-01-26,South Bay,145472,743,1572.0,9268.3,100.16
2021-01-27,Antelope Valley,47109,246,435.0,11858.1,109.5
2021-01-27,San Fernando,251334,1842,2351.2,11178.8,104.58
2021-01-27,San Gabriel,175666,1049,1462.5,9681.5,80.6
2021-01-27,Metro,104493,617,914.7,8767.9,76.75
2021-01-27,West,35561,228,340.3,5329.7,51.0
2021-01-27,South,126031,573,996.2,11995.0,94.81
2021-01-27,East,184178,1000,1414.9,13942.9,107.11
2021-01-27,South Bay,146450,978,1377.1,9330.6,87.74
2021-01-28,Antelope Valley,47363,254,409.4,11922.1,103.06
2021-01-28,San Fernando,252921,1587,2138.9,11249.4,95.13
2021-01-28,San Gabriel,176597,931,1379.1,9732.8,76.01
2021-01-28,Metro,105167,674,822.6,8824.4,69.03
2021-01-28,West,35740,179,304.6,5356.6,45.65
2021-01-28,South,126661,630,909.4,12054.9,86.55
2021-01-28,East,185105,927,1299.6,14013.1,98.39
2021-01-28,South Bay,147398,948,1285.7,9391.0,81.92
2021-01-29,Antelope Valley,47690,327,392.3,12004.4,98.74
2021-01-29,San Fernando,254385,1464,2002.6,11314.5,89.07
2021-01-29,San Gabriel,177732,1135,1290.4,9795.3,71.12
2021-01-29,Metro,105797,630,765.4,8877.3,64.23
2021-01-29,West,35964,224,284.5,5390.1,42.64
2021-01-29,South,127316,655,837.5,12117.3,79.71
2021-01-29,East,185958,853,1210.9,14077.6,91.67
2021-01-29,South Bay,148460,1062,1217.1,9458.7,77.54
2021-01-30,Antelope Valley,48092,402,365.9,12105.6,92.11
2021-01-30,San Fernando,256049,1664,1891.2,11388.5,84.12
2021-01-30,San Gabriel,178725,993,1200.8,9850.0,66.18
2021-01-30,Metro,106415,618,714.1,8929.1,59.92
2021-01-30,West,36199,235,266.5,5425.3,39.94
2021-01-30,South,127989,673,777.8,12181.3,74.03
2021-01-30,East,187036,1078,1141.8,14159.3,86.44
2021-01-30,South Bay,149352,892,1127.9,9515.5,71.86
2021-01-31,Antelope Valley,48369,277,347.8,12175.3,87.54
2021-01-31,San Fernando,257560,1511,1806.6,11455.7,80.36
2021-01-31,San Gabriel,179594,869,1144.9,9897.9,63.1
2021-01-31,Metro,106957,542,688.9,8974.6,57.81
2021-01-31,West,36378,179,255.5,5452.2,38.29
2021-01-31,South,128606,617,746.4,12240.1,71.03
2021-01-31,East,187939,903,1091.1,14227.6,82.6
2021-01-31,South Bay,150156,804,1063.7,9566.8,67.77
2021-02-01,Antelope Valley,48610,241,331.9,12235.9,83.53
2021-02-01,San Fernando,258688,1128,1709.3,11505.9,76.03
2021-02-01,San Gabriel,180258,664,1073.9,9934.5,59.19
2021-02-01,Metro,107342,385,653.8,9006.9,54.86
2021-02-01,West,36476,98,238.0,5466.9,35.67
2021-02-01,South,128940,334,697.2,12271.8,66.36
2021-02-01,East,188677,738,1043.2,14283.5,78.97
2021-02-01,South Bay,150558,402,1019.4,9592.4,64.95
2021-02-02,Antelope Valley,48764,154,319.3,12274.7,80.37
2021-02-02,San Fernando,259577,889,1625.4,11545.4,72.3
2021-02-02,San Gabriel,180910,652,1034.0,9970.5,56.99
2021-02-02,Metro,107651,309,625.6,9032.9,52.5
2021-02-02,West,36664,188,234.7,5495.0,35.18
2021-02-02,South,129319,379,655.1,12307.9,62.35
2021-02-02,East,189223,546,1002.1,14324.8,75.87
2021-02-02,South Bay,151141,583,1003.6,9629.5,63.94
2021-02-03,Antelope Valley,48913,149,322.9,12312.2,81.29
2021-02-03,San Fernando,260840,1263,1628.1,11601.6,72.41
2021-02-03,San Gabriel,181697,787,1024.5,10013.8,56.46
2021-02-03,Metro,108134,483,619.7,9073.4,52.0
2021-02-03,West,36859,195,230.7,5524.3,34.58
2021-02-03,South,129774,455,650.1,12351.2,61.87
2021-02-03,East,189928,705,982.0,14378.2,74.34
2021-02-03,South Bay,152036,895,960.4,9686.5,61.19
2021-02-04,Antelope Valley,49166,253,301.9,12375.9,75.98
2021-02-04,San Fernando,262048,1208,1610.3,11655.3,71.62
2021-02-04,San Gabriel,182426,729,985.0,10054.0,54.29
2021-02-04,Metro,108617,483,603.6,9113.9,50.65
2021-02-04,West,37048,189,223.8,5552.6,33.54
2021-02-04,South,130307,533,634.4,12401.9,60.37
2021-02-04,East,190653,725,944.7,14433.1,71.52
2021-02-04,South Bay,152795,759,908.1,9734.9,57.86
2021-02-05,Antelope Valley,49380,214,284.9,12429.8,71.7
2021-02-05,San Fernando,263038,990,1508.1,11699.4,67.08
2021-02-05,San Gabriel,183235,809,959.5,10098.6,52.88
2021-02-05,Metro,109054,437,582.0,9150.6,48.83
2021-02-05,West,37221,173,208.9,5578.5,31.31
2021-02-05,South,130734,427,599.9,12442.6,57.09
2021-02-05,East,191355,702,912.5,14486.2,69.08
2021-02-05,South Bay,153534,739,865.6,9782.0,55.15
2021-02-06,Antelope Valley,49586,206,261.6,12481.6,65.86
2021-02-06,San Fernando,264137,1099,1398.7,11748.2,62.21
2021-02-06,San Gabriel,184023,788,906.3,10142.0,49.95
2021-02-06,Metro,109492,438,541.4,9187.3,45.42
2021-02-06,West,37438,217,199.6,5611.0,29.91
2021-02-06,South,131274,540,559.5,12494.0,53.25
2021-02-06,East,192041,686,857.6,14538.2,64.92
2021-02-06,South Bay,154254,720,822.6,9827.8,52.41
2021-02-07,Antelope Valley,49734,148,251.6,12518.9,63.32
2021-02-07,San Fernando,264808,671,1305.4,11778.1,58.06
2021-02-07,San Gabriel,184553,530,855.4,10171.2,47.15
2021-02-07,Metro,109763,271,499.6,9210.1,41.92
2021-02-07,West,37540,102,187.2,5626.3,28.06
2021-02-07,South,131572,298,523.4,12522.3,49.82
2021-02-07,East,192554,513,805.2,14577.0,60.96
2021-02-07,South Bay,154700,446,764.2,9856.3,48.69
2021-02-08,Antelope Valley,49869,135,231.1,12552.9,58.16
2021-02-08,San Fernando,265485,677,1244.9,11808.2,55.37
2021-02-08,San Gabriel,185024,471,810.8,10197.2,44.68
2021-02-08,Metro,109984,221,473.8,9228.6,39.75
2021-02-08,West,37632,92,176.3,5640.1,26.42
2021-02-08,South,131894,322,501.0,12553.0,47.68
2021-02-08,East,192950,396,764.0,14607.0,57.84
2021-02-08,South Bay,155000,300,733.6,9875.4,46.74
2021-02-09,Antelope Valley,49978,109,222.5,12580.3,56.01
2021-02-09,San Fernando,266310,825,1201.3,11844.9,53.43
2021-02-09,San Gabriel,185529,505,779.4,10225.0,42.96
2021-02-09,Metro,110297,313,458.6,9254.9,38.48
2021-02-09,West,37774,142,174.4,5661.4,26.13
2021-02-09,South,132207,313,482.1,12582.8,45.88
2021-02-09,East,193372,422,728.1,14638.9,55.12
2021-02-09,South Bay,155570,570,721.3,9911.7,45.95
2021-02-10,Antelope Valley,50144,166,216.8,12622.1,54.57
2021-02-10,San Fernando,267137,827,1128.8,11881.7,50.21
2021-02-10,San Gabriel,186041,512,741.1,10253.2,40.84
2021-02-10,Metro,110612,315,437.1,9281.3,36.67
2021-02-10,West,37896,122,166.8,5679.7,25.0
2021-02-10,South,132525,318,463.9,12613.0,44.15
2021-02-10,East,193838,466,690.0,14674.2,52.24
2021-02-10,South Bay,156122,552,690.9,9946.9,44.02
2021-02-11,Antelope Valley,50283,139,208.6,12657.1,52.5
2021-02-11,San Fernando,268063,926,1081.6,11922.9,48.11
2021-02-11,San Gabriel,186539,498,710.1,10280.7,39.14
2021-02-11,Metro,110894,282,409.1,9305.0,34.32
2021-02-11,West,38042,146,164.4,5701.6,24.64
2021-02-11,South,132830,305,440.6,12642.1,41.94
2021-02-11,East,194300,462,656.8,14709.2,49.72
2021-02-11,South Bay,156673,551,662.5,9982.0,42.21
2021-02-12,Antelope Valley,50440,157,196.4,12696.6,49.44
2021-02-12,San Fernando,268812,749,1030.5,11956.2,45.83
2021-02-12,San Gabriel,187126,587,671.0,10313.0,36.98
2021-02-12,Metro,111160,266,383.1,9327.3,32.14
2021-02-12,West,38205,163,160.1,5726.0,23.99
2021-02-12,South,133170,340,418.1,12674.4,39.8
2021-02-12,East,194805,505,631.9,14747.4,47.84
2021-02-12,South Bay,157237,564,626.9,10017.9,39.94
2021-02-13,Antelope Valley,50588,148,178.3,12733.8,44.88
2021-02-13,San Fernando,269562,750,965.2,11989.5,42.93
2021-02-13,San Gabriel,187590,464,633.2,10338.6,34.9
2021-02-13,Metro,111488,328,362.4,9354.8,30.4
2021-02-13,West,38330,125,152.2,5744.7,22.81
2021-02-13,South,133524,354,395.4,12708.1,37.63
2021-02-13,East,195266,461,587.9,14782.3,44.5
2021-02-13,South Bay,157667,430,593.9,10045.3,37.84
2021-02-14,Antelope Valley,50684,96,165.4,12758.0,41.62
2021-02-14,San Fernando,269997,435,888.4,12008.9,39.51
2021-02-14,San Gabriel,187875,285,591.5,10354.3,32.6
2021-02-14,Metro,111667,179,336.4,9369.8,28.23
2021-02-14,West,38393,63,143.9,5754.2,21.57
2021-02-14,South,133699,175,363.8,12724.8,34.62
2021-02-14,East,195511,245,540.9,14800.8,40.94
2021-02-14,South Bay,157983,316,559.1,10065.4,35.62
2021-02-15,Antelope Valley,50766,82,154.0,12778.7,38.76
2021-02-15,San Fernando,270550,553,847.3,12033.5,37.69
2021-02-15,San Gabriel,188190,315,566.6,10371.7,31.23
2021-02-15,Metro,111860,193,322.7,9386.0,27.08
2021-02-15,West,38473,80,142.6,5766.2,21.38
2021-02-15,South,133893,194,353.8,12743.2,33.67
2021-02-15,East,195750,239,505.2,14818.9,38.25
2021-02-15,South Bay,158159,176,542.9,10076.6,34.59
2021-02-16,Antelope Valley,50833,67,147.8,12795.5,37.2
2021-02-16,San Fernando,270840,290,804.5,12046.4,35.78
2021-02-16,San Gabriel,188432,242,537.3,10385.0,29.61
2021-02-16,Metro,111961,101,307.9,9394.5,25.83
2021-02-16,West,38535,62,133.6,5775.5,20.03
2021-02-16,South,134022,129,335.9,12755.5,31.97
2021-02-16,East,195928,178,478.9,14832.4,36.26
2021-02-16,South Bay,158288,129,510.5,10084.9,32.53
2021-02-17,Antelope Valley,50928,95,143.9,12819.4,36.23
2021-02-17,San Fernando,271376,536,752.6,12070.2,33.47
2021-02-17,San Gabriel,188838,406,510.1,10407.4,28.11
2021-02-17,Metro,112091,130,282.6,9405.4,23.72
2021-02-17,West,38622,87,125.9,5788.5,18.87
2021-02-17,South,134205,183,316.5,12772.9,30.12
2021-02-17,East,196217,289,449.2,14854.3,34.01
2021-02-17,South Bay,158696,408,475.7,10110.9,30.31
2021-02-18,Antelope Valley,51042,114,134.0,12848.1,33.73
2021-02-18,San Fernando,272134,758,720.4,12103.9,32.04
2021-02-18,San Gabriel,189228,390,485.9,10428.9,26.78
2021-02-18,Metro,112364,273,267.6,9428.3,22.46
2021-02-18,West,38729,107,120.1,5804.5,18.0
2021-02-18,South,134502,297,299.6,12801.2,28.52
2021-02-18,East,196482,265,416.4,14874.4,31.52
2021-02-18,South Bay,159252,556,461.2,10146.3,29.38
2021-02-19,Antelope Valley,51170,128,127.9,12880.3,32.18
2021-02-19,San Fernando,272758,624,694.3,12131.7,30.88
2021-02-19,San Gabriel,189601,373,454.7,10449.5,25.06
2021-02-19,Metro,112673,309,258.5,9454.2,21.69
2021-02-19,West,38854,125,116.6,5823.3,17.48
2021-02-19,South,134729,227,285.4,12822.8,27.16
2021-02-19,East,196807,325,389.4,14899.0,29.48
2021-02-19,South Bay,159602,350,433.4,10168.6,27.61
2021-02-20,Antelope Valley,51267,97,120.1,12904.8,30.22
2021-02-20,San Fernando,273395,637,661.3,12160.0,29.41
2021-02-20,San Gabriel,189876,275,418.1,10464.6,23.04
2021-02-20,Metro,112898,225,243.3,9473.1,20.41
2021-02-20,West,38985,131,110.5,5842.9,16.56
2021-02-20,South,134966,237,263.7,12845.4,25.1
2021-02-20,East,197125,318,363.1,14923.0,27.49
2021-02-20,South Bay,159994,392,410.0,10193.6,26.12
2021-02-21,Antelope Valley,51333,66,114.2,12921.4,28.75
2021-02-21,San Fernando,273789,394,641.5,12177.5,28.53
2021-02-21,San Gabriel,190052,176,392.8,10474.3,21.65
2021-02-21,Metro,113016,118,232.4,9483.0,19.5
2021-02-21,West,39062,77,108.7,5854.4,16.29
2021-02-21,South,135116,150,253.1,12859.6,24.09
2021-02-21,East,197321,196,340.5,14937.9,25.78
2021-02-21,South Bay,160259,265,397.1,10210.4,25.3
2021-02-22,Antelope Valley,51374,41,107.5,12931.7,27.06
2021-02-22,San Fernando,274050,261,611.8,12189.1,27.21
2021-02-22,San Gabriel,190186,134,368.7,10481.7,20.32
2021-02-22,Metro,113137,121,225.2,9493.2,18.9
2021-02-22,West,39130,68,107.0,5864.6,16.04
2021-02-22,South,135188,72,235.3,12866.5,22.39
2021-02-22,East,197447,126,321.2,14947.4,24.32
2021-02-22,South Bay,160381,122,384.4,10218.2,24.49
2021-02-23,Antelope Valley,51470,96,106.6,12955.9,26.83
2021-02-23,San Fernando,274654,604,596.0,12216.0,26.51
2021-02-23,San Gabriel,190447,261,351.3,10496.1,19.36
2021-02-23,Metro,113315,178,215.6,9508.1,18.09
2021-02-23,West,39227,97,103.8,5879.2,15.55
2021-02-23,South,135377,189,226.4,12884.5,21.55
2021-02-23,East,197727,280,311.1,14968.6,23.55
2021-02-23,South Bay,160661,280,363.6,10236.1,23.17
2021-02-24,Antelope Valley,51569,99,101.8,12980.8,25.62
2021-02-24,San Fernando,275389,735,589.4,12248.7,26.22
2021-02-24,San Gabriel,190653,206,329.4,10507.4,18.16
2021-02-24,Metro,113465,150,203.8,9520.7,17.1
2021-02-24,West,39334,107,102.7,5895.2,15.39
2021-02-24,South,135590,213,218.9,12904.8,20.84
2021-02-24,East,197973,246,295.4,14987.2,22.36
2021-02-24,South Bay,161030,369,350.6,10259.6,22.34
2021-02-25,Antelope Valley,51659,90,98.3,13003.4,24.74
2021-02-25,San Fernando,275948,559,563.2,12273.6,25.05
2021-02-25,San Gabriel,190879,226,310.0,10519.9,17.08
2021-02-25,Metro,113619,154,194.6,9533.6,16.33
2021-02-25,West,39453,119,100.8,5913.0,15.11
2021-02-25,South,135769,179,209.9,12921.8,19.98
2021-02-25,East,198268,295,283.4,15009.6,21.46
2021-02-25,South Bay,161415,385,338.7,10284.1,21.58
2021-02-26,Antelope Valley,51748,89,93.4,13025.8,23.52
2021-02-26,San Fernando,276490,542,548.4,12297.7,24.39
2021-02-26,San Gabriel,191064,185,281.3,10530.1,15.5
2021-02-26,Metro,113760,141,185.7,9545.4,15.58
2021-02-26,West,39537,84,95.1,5925.6,14.26
2021-02-26,South,135939,170,197.8,12938.0,18.82
2021-02-26,East,198553,285,267.7,15031.1,20.27
2021-02-26,South Bay,161703,288,319.0,10302.4,20.32
2021-02-27,Antelope Valley,51838,90,89.3,13048.5,22.47
2021-02-27,San Fernando,276935,445,526.6,12317.5,23.42
2021-02-27,San Gabriel,191270,206,262.9,10541.4,14.49
2021-02-27,Metro,113899,139,172.2,9557.1,14.45
2021-02-27,West,39624,87,92.4,5938.7,13.85
2021-02-27,South,136101,162,184.1,12953.4,17.52
2021-02-27,East,198756,203,249.3,15046.5,18.87
2021-02-27,South Bay,162033,330,311.9,10323.5,19.87
2021-02-28,Antelope Valley,51883,45,85.6,13059.8,21.56
2021-02-28,San Fernando,277244,309,517.6,12331.2,23.02
2021-02-28,San Gabriel,191403,133,252.0,10548.8,13.89
2021-02-28,Metro,113966,67,164.2,9562.7,13.78
2021-02-28,West,39675,51,91.6,5946.3,13.72
2021-02-28,South,136214,113,179.6,12964.1,17.1
2021-02-28,East,198895,139,241.7,15057.0,18.3
2021-02-28,South Bay,162212,179,302.1,10334.9,19.25
2021-03-01,Antelope Valley,51926,43,82.9,13070.6,20.86
2021-03-01,San Fernando,277502,258,496.6,12342.7,22.09
2021-03-01,San Gabriel,191544,141,239.6,10556.5,13.2
2021-03-01,Metro,114053,87,156.6,9570.0,13.14
2021-03-01,West,39724,49,89.4,5953.7,13.39
2021-03-01,South,136320,106,173.4,12974.2,16.5
2021-03-01,East,199047,152,235.5,15068.5,17.83
2021-03-01,South Bay,162362,150,300.2,10344.4,19.13
2021-03-02,Antelope Valley,51991,65,82.7,13087.0,20.82
2021-03-02,San Fernando,277921,419,505.8,12361.3,22.5
2021-03-02,San Gabriel,191730,186,235.6,10566.8,12.98
2021-03-02,Metro,114133,80,155.1,9576.7,13.02
2021-03-02,West,39805,81,90.7,5965.8,13.6
2021-03-02,South,136441,121,172.8,12985.7,16.44
2021-03-02,East,199185,138,232.6,15079.0,17.61
2021-03-02,South Bay,162567,205,305.6,10357.5,19.47
2021-03-03,Antelope Valley,52037,46,79.2,13098.6,19.94
2021-03-03,San Fernando,278546,625,512.1,12389.1,22.78
2021-03-03,San Gabriel,191937,207,221.4,10578.2,12.2
2021-03-03,Metro,114255,122,154.6,9587.0,12.97
2021-03-03,West,39886,81,90.3,5977.9,13.53
2021-03-03,South,136583,142,169.9,12999.3,16.17
2021-03-03,East,199367,182,225.0,15092.8,17.03
2021-03-03,South Bay,162881,314,298.9,10377.5,19.05
2021-03-04,Antelope Valley,52121,84,77.1,13119.7,19.4
2021-03-04,San Fernando,279333,787,514.2,12424.1,22.87
2021-03-04,San Gabriel,192203,266,212.5,10592.9,11.71
2021-03-04,Metro,114444,189,148.6,9602.8,12.47
2021-03-04,West,39981,95,89.4,5992.2,13.4
2021-03-04,South,136788,205,163.3,13018.8,15.54
2021-03-04,East,199612,245,223.6,15111.3,16.93
2021-03-04,South Bay,163212,331,282.9,10398.6,18.02
2021-03-05,Antelope Valley,52198,77,73.4,13139.1,18.48
2021-03-05,San Fernando,279917,584,511.4,12450.1,22.74
2021-03-05,San Gabriel,192515,312,208.1,10610.0,11.47
2021-03-05,Metro,114627,183,139.6,9618.2,11.71
2021-03-05,West,40092,111,88.4,6008.8,13.25
2021-03-05,South,136990,202,161.5,13038.0,15.37
2021-03-05,East,199865,253,218.4,15130.5,16.54
2021-03-05,South Bay,163526,314,280.3,10418.6,17.86
2021-03-06,Antelope Valley,52269,71,71.6,13157.0,18.02
2021-03-06,San Fernando,280455,538,504.3,12474.0,22.43
2021-03-06,San Gabriel,192773,258,206.9,10624.3,11.4
2021-03-06,Metro,114770,143,133.7,9630.2,11.22
2021-03-06,West,40195,103,86.4,6024.2,12.95
2021-03-06,South,137191,201,158.9,13057.1,15.13
2021-03-06,East,200056,191,209.4,15144.9,15.85
2021-03-06,South Bay,163774,248,270.0,10434.4,17.2
2021-03-07,Antelope Valley,52343,74,72.1,13175.6,18.16
2021-03-07,San Fernando,280893,438,507.4,12493.5,22.57
2021-03-07,San Gabriel,192952,179,207.1,10634.1,11.42
2021-03-07,Metro,114870,100,132.4,9638.6,11.11
2021-03-07,West,40277,82,86.8,6036.5,13.01
2021-03-07,South,137291,100,155.4,13066.6,14.79
2021-03-07,East,200188,132,204.8,15154.9,15.5
2021-03-07,South Bay,163936,162,262.6,10444.7,16.73
2021-03-08,Antelope Valley,52375,32,71.5,13183.7,18.0
2021-03-08,San Fernando,281207,314,511.2,12507.5,22.74
2021-03-08,San Gabriel,193042,90,204.0,10639.1,11.24
2021-03-08,Metro,114944,74,129.1,9644.8,10.83
2021-03-08,West,40328,51,85.6,6044.2,12.83
2021-03-08,South,137377,86,156.4,13074.8,14.88
2021-03-08,East,200312,124,204.6,15164.3,15.49
2021-03-08,South Bay,164016,80,259.6,10449.8,16.54
2021-03-09,Antelope Valley,52432,57,68.7,13198.0,17.3
2021-03-09,San Fernando,281549,342,492.5,12522.7,21.91
2021-03-09,San Gabriel,193233,191,199.0,10649.6,10.97
2021-03-09,Metro,115024,80,122.1,9651.5,10.24
2021-03-09,West,40395,67,83.4,6054.2,12.5
2021-03-09,South,137481,104,150.3,13084.7,14.3
2021-03-09,East,200530,218,200.2,15180.8,15.16
2021-03-09,South Bay,164219,203,254.1,10462.7,16.19
2021-03-10,Antelope Valley,52488,56,65.6,13212.1,16.52
2021-03-10,San Fernando,281995,446,471.9,12542.5,20.99
2021-03-10,San Gabriel,193410,177,196.9,10659.4,10.85
2021-03-10,Metro,115165,141,121.4,9663.3,10.19
2021-03-10,West,40502,107,83.4,6070.3,12.5
2021-03-10,South,137627,146,145.5,13098.6,13.85
2021-03-10,East,200695,165,194.4,15193.3,14.72
2021-03-10,South Bay,164413,194,241.6,10475.1,15.4
2021-03-11,Antelope Valley,52550,62,63.6,13227.7,16.02
2021-03-11,San Fernando,282398,403,460.7,12560.5,20.49
2021-03-11,San Gabriel,193634,224,196.8,10671.7,10.85
2021-03-11,Metro,115263,98,117.4,9671.6,9.85
2021-03-11,West,40581,79,80.6,6082.1,12.08
2021-03-11,South,137757,130,142.0,13111.0,13.51
2021-03-11,East,200849,154,184.4,15204.9,13.96
2021-03-11,South Bay,164566,153,225.1,10484.8,14.34
2021-03-12,Antelope Valley,52576,26,59.1,13234.3,14.89
2021-03-12,San Fernando,282650,252,440.0,12571.7,19.57
2021-03-12,San Gabriel,193782,148,194.1,10679.9,10.7
2021-03-12,Metro,115351,88,113.6,9678.9,9.54
2021-03-12,West,40632,51,78.2,6089.7,11.72
2021-03-12,South,137845,88,136.1,13119.4,12.96
2021-03-12,East,200993,144,174.3,15215.8,13.19
2021-03-12,South Bay,164668,102,211.8,10491.3,13.49
2021-03-13,Antelope Valley,52659,83,58.6,13255.2,14.76
2021-03-13,San Fernando,282841,191,421.9,12580.2,18.76
2021-03-13,San Gabriel,193857,75,184.8,10684.0,10.18
2021-03-13,Metro,115427,76,109.1,9685.3,9.16
2021-03-13,West,40702,70,77.0,6100.2,11.54
2021-03-13,South,137916,71,129.6,13126.1,12.34
2021-03-13,East,201095,102,167.1,15223.6,12.65
2021-03-13,South Bay,164770,102,195.5,10497.8,12.46
2021-03-14,Antelope Valley,52682,23,57.1,13260.9,14.37
2021-03-14,San Fernando,283037,196,413.8,12588.9,18.4
2021-03-14,San Gabriel,193936,79,180.9,10688.4,9.97
2021-03-14,Metro,115496,69,109.3,9691.1,9.17
2021-03-14,West,40745,43,76.4,6106.7,11.45
2021-03-14,South,137976,60,125.9,13131.8,11.98
2021-03-14,East,201171,76,162.6,15229.3,12.31
2021-03-14,South Bay,164851,81,188.5,10503.0,12.01
2021-03-15,Antelope Valley,52700,18,55.3,13265.5,13.92
2021-03-15,San Fernando,283138,101,402.6,12593.4,17.91
2021-03-15,San Gabriel,193992,56,174.9,10691.5,9.64
2021-03-15,Metro,115530,34,105.5,9694.0,8.85
2021-03-15,West,40775,30,75.1,6111.2,11.25
2021-03-15,South,138020,44,121.4,13136.0,11.56
2021-03-15,East,201242,71,156.8,15234.7,11.87
2021-03-15,South Bay,164895,44,180.9,10505.8,11.53
2021-03-16,Antelope Valley,52712,12,51.5,13268.5,12.96
2021-03-16,San Fernando,283255,117,381.0,12598.6,16.95
2021-03-16,San Gabriel,194013,21,163.1,10692.6,8.99
2021-03-16,Metro,115556,26,101.6,9696.1,8.53
2021-03-16,West,40794,19,70.6,6114.0,10.59
2021-03-16,South,138048,28,114.8,13138.7,10.92
2021-03-16,East,201270,28,148.9,15236.8,11.27
2021-03-16,South Bay,164915,20,167.7,10507.1,10.69
2021-03-17,Antelope Valley,52754,42,51.2,13279.1,12.89
2021-03-17,San Fernando,283486,231,352.9,12608.8,15.69
2021-03-17,San Gabriel,194107,94,155.0,10697.8,8.54
2021-03-17,Metro,115624,68,97.8,9701.9,8.21
2021-03-17,West,40864,70,69.9,6124.5,10.47
2021-03-17,South,138130,82,110.5,13146.5,10.52
2021-03-17,East,201371,101,143.1,15244.5,10.84
2021-03-17,South Bay,165072,157,156.5,10517.1,9.97
2021-03-18,Antelope Valley,52808,54,49.1,13292.7,12.35
2021-03-18,San Fernando,283740,254,314.8,12620.1,14.0
2021-03-18,San Gabriel,194226,119,144.5,10704.3,7.96
2021-03-18,Metro,115713,89,90.6,9709.3,7.61
2021-03-18,West,40928,64,67.6,6134.1,10.14
2021-03-18,South,138198,68,100.7,13153.0,9.59
2021-03-18,East,201485,114,133.8,15253.1,10.13
2021-03-18,South Bay,165186,114,141.0,10524.4,8.98
2021-03-19,Antelope Valley,52851,43,46.6,13303.5,11.74
2021-03-19,San Fernando,283909,169,285.1,12627.7,12.68
2021-03-19,San Gabriel,194326,100,129.4,10709.9,7.13
2021-03-19,Metro,115780,67,82.4,9714.9,6.91
2021-03-19,West,40982,54,63.6,6142.2,9.53
2021-03-19,South,138261,63,90.8,13159.0,8.64
2021-03-19,East,201566,81,121.5,15259.2,9.2
2021-03-19,South Bay,165325,139,128.5,10533.2,8.19
2021-03-20,Antelope Valley,52875,24,43.3,13309.5,10.9
2021-03-20,San Fernando,284022,113,254.8,12632.7,11.33
2021-03-20,San Gabriel,194388,62,115.4,10713.3,6.36
2021-03-20,Metro,115843,63,76.6,9720.2,6.43
2021-03-20,West,41016,34,58.6,6147.3,8.79
2021-03-20,South,138343,82,82.3,13166.8,7.83
2021-03-20,East,201635,69,112.8,15264.5,8.54
2021-03-20,South Bay,165382,57,114.9,10536.8,7.32
2021-03-21,Antelope Valley,52892,17,39.2,13313.8,9.87
2021-03-21,San Fernando,284136,114,231.6,12637.8,10.3
2021-03-21,San Gabriel,194454,66,107.3,10716.9,5.91
2021-03-21,Metro,115885,42,72.5,9723.8,6.08
2021-03-21,West,41056,40,55.6,6153.3,8.34
2021-03-21,South,138380,37,77.8,13170.3,7.4
2021-03-21,East,201701,66,108.1,15269.4,8.18
2021-03-21,South Bay,165435,53,107.1,10540.2,6.82
2021-03-22,Antelope Valley,52924,32,39.2,13321.9,9.87
2021-03-22,San Fernando,284290,154,220.2,12644.6,9.79
